year,state,st,county,FIPS,candidate,party,candidatevotes,totalvotes
2012,Utah,UT,Grand,49019,Other,,227.0,3950
2012,Utah,UT,Iron,49021,Barack Obama,democrat,2148.0,16701
2012,Utah,UT,Iron,49021,Mitt Romney,republican,14200.0,16701
2012,Utah,UT,Iron,49021,Other,,353.0,16701
2012,Utah,UT,Juab,49023,Barack Obama,democrat,451.0,3972
2012,Utah,UT,Juab,49023,Mitt Romney,republican,3448.0,3972
2012,Utah,UT,Juab,49023,Other,,73.0,3972
2012,Utah,UT,Kane,49025,Barack Obama,democrat,744.0,3371
2012,Utah,UT,Kane,49025,Mitt Romney,republican,2522.0,3371
2012,Utah,UT,Kane,49025,Other,,105.0,3371
2012,Utah,UT,Millard,49027,Barack Obama,democrat,431.0,5026
2012,Utah,UT,Millard,49027,Mitt Romney,republican,4478.0,5026
2012,Utah,UT,Millard,49027,Other,,117.0,5026
2012,Utah,UT,Morgan,49029,Barack Obama,democrat,403.0,4597
2012,Utah,UT,Morgan,49029,Mitt Romney,republican,4114.0,4597
2012,Utah,UT,Morgan,49029,Other,,80.0,4597
2012,Utah,UT,Piute,49031,Barack Obama,democrat,74.0,782
2012,Utah,UT,Piute,49031,Mitt Romney,republican,697.0,782
2012,Utah,UT,Piute,49031,Other,,11.0,782
2012,Utah,UT,Rich,49033,Barack Obama,democrat,83.0,1007
2012,Utah,UT,Rich,49033,Mitt Romney,republican,915.0,1007
2012,Utah,UT,Rich,49033,Other,,9.0,1007
2012,Utah,UT,Salt Lake,49035,Barack Obama,democrat,146147.0,381799
2012,Utah,UT,Salt Lake,49035,Mitt Romney,republican,223811.0,381799
2012,Utah,UT,Salt Lake,49035,Other,,11841.0,381799
2012,Utah,UT,San Juan,49037,Barack Obama,democrat,2139.0,5307
2012,Utah,UT,San Juan,49037,Mitt Romney,republican,3074.0,5307
2012,Utah,UT,San Juan,49037,Other,,94.0,5307
2012,Utah,UT,Sanpete,49039,Barack Obama,democrat,980.0,9547
2012,Utah,UT,Sanpete,49039,Mitt Romney,republican,8406.0,9547
2012,Utah,UT,Sanpete,49039,Other,,161.0,9547
2012,Utah,UT,Sevier,49041,Barack Obama,democrat,738.0,8069
2012,Utah,UT,Sevier,49041,Mitt Romney,republican,7207.0,8069
2012,Utah,UT,Sevier,49041,Other,,124.0,8069
2012,Utah,UT,Summit,49043,Barack Obama,democrat,8072.0,17488
2012,Utah,UT,Summit,49043,Mitt Romney,republican,8884.0,17488
2012,Utah,UT,Summit,49043,Other,,532.0,17488
2012,Utah,UT,Tooele,49045,Barack Obama,democrat,4524.0,19261
2012,Utah,UT,Tooele,49045,Mitt Romney,republican,14268.0,19261
2012,Utah,UT,Tooele,49045,Other,,469.0,19261
2012,Utah,UT,Uintah,49047,Barack Obama,democrat,997.0,11583
2012,Utah,UT,Uintah,49047,Mitt Romney,republican,10421.0,11583
2012,Utah,UT,Uintah,49047,Other,,165.0,11583
2012,Utah,UT,Utah,49049,Barack Obama,democrat,17281.0,177713
2012,Utah,UT,Utah,49049,Mitt Romney,republican,156950.0,177713
2012,Utah,UT,Utah,49049,Other,,3482.0,177713
2012,Utah,UT,Wasatch,49051,Barack Obama,democrat,2191.0,9589
2012,Utah,UT,Wasatch,49051,Mitt Romney,republican,7220.0,9589
2012,Utah,UT,Wasatch,49051,Other,,178.0,9589
2012,Utah,UT,Washington,49053,Barack Obama,democrat,8337.0,54012
2012,Utah,UT,Washington,49053,Mitt Romney,republican,44698.0,54012
2012,Utah,UT,Washington,49053,Other,,977.0,54012
2012,Utah,UT,Wayne,49055,Barack Obama,democrat,215.0,1327
2012,Utah,UT,Wayne,49055,Mitt Romney,republican,1089.0,1327
2012,Utah,UT,Wayne,49055,Other,,23.0,1327
2012,Utah,UT,Weber,49057,Barack Obama,democrat,19841.0,75912
2012,Utah,UT,Weber,49057,Mitt Romney,republican,54224.0,75912
2012,Utah,UT,Weber,49057,Other,,1847.0,75912
2012,Vermont,VT,Addison,50001,Barack Obama,democrat,12257.0,17910
2012,Vermont,VT,Addison,50001,Mitt Romney,republican,5203.0,17910
2012,Vermont,VT,Addison,50001,Other,,450.0,17910
2012,Vermont,VT,Bennington,50003,Barack Obama,democrat,11514.0,17593
2012,Vermont,VT,Bennington,50003,Mitt Romney,republican,5687.0,17593
2012,Vermont,VT,Bennington,50003,Other,,392.0,17593
2012,Vermont,VT,Caledonia,50005,Barack Obama,democrat,8192.0,13661
2012,Vermont,VT,Caledonia,50005,Mitt Romney,republican,5088.0,13661
2012,Vermont,VT,Caledonia,50005,Other,,381.0,13661
2012,Vermont,VT,Chittenden,50007,Barack Obama,democrat,53626.0,77080
2012,Vermont,VT,Chittenden,50007,Mitt Romney,republican,21571.0,77080
2012,Vermont,VT,Chittenden,50007,Other,,1883.0,77080
2012,Vermont,VT,Essex,50009,Barack Obama,democrat,1539.0,2798
2012,Vermont,VT,Essex,50009,Mitt Romney,republican,1164.0,2798
2012,Vermont,VT,Essex,50009,Other,,95.0,2798
2012,Vermont,VT,Franklin,50011,Barack Obama,democrat,12057.0,19888
2012,Vermont,VT,Franklin,50011,Mitt Romney,republican,7405.0,19888
2012,Vermont,VT,Franklin,50011,Other,,426.0,19888
2012,Vermont,VT,Grand Isle,50013,Barack Obama,democrat,2531.0,4075
2012,Vermont,VT,Grand Isle,50013,Mitt Romney,republican,1471.0,4075
2012,Vermont,VT,Grand Isle,50013,Other,,73.0,4075
2012,Vermont,VT,Lamoille,50015,Barack Obama,democrat,8371.0,11988
2012,Vermont,VT,Lamoille,50015,Mitt Romney,republican,3342.0,11988
2012,Vermont,VT,Lamoille,50015,Other,,275.0,11988
2012,Vermont,VT,Orange,50017,Barack Obama,democrat,9076.0,14053
2012,Vermont,VT,Orange,50017,Mitt Romney,republican,4588.0,14053
2012,Vermont,VT,Orange,50017,Other,,389.0,14053
2012,Vermont,VT,Orleans,50019,Barack Obama,democrat,7117.0,11692
2012,Vermont,VT,Orleans,50019,Mitt Romney,republican,4306.0,11692
2012,Vermont,VT,Orleans,50019,Other,,269.0,11692
2012,Vermont,VT,Rutland,50021,Barack Obama,democrat,17088.0,28609
2012,Vermont,VT,Rutland,50021,Mitt Romney,republican,10835.0,28609
2012,Vermont,VT,Rutland,50021,Other,,686.0,28609
2012,Vermont,VT,Washington,50023,Barack Obama,democrat,20351.0,29307
2012,Vermont,VT,Washington,50023,Mitt Romney,republican,8093.0,29307
2012,Vermont,VT,Washington,50023,Other,,863.0,29307
2012,Vermont,VT,Windham,50025,Barack Obama,democrat,16026.0,21937
2012,Vermont,VT,Windham,50025,Mitt Romney,republican,5347.0,21937
2012,Vermont,VT,Windham,50025,Other,,564.0,21937
2012,Vermont,VT,Windsor,50027,Barack Obama,democrat,19494.0,28699
2012,Vermont,VT,Windsor,50027,Mitt Romney,republican,8598.0,28699
2012,Vermont,VT,Windsor,50027,Other,,607.0,28699
2012,Virginia,VA,Accomack,51001,Barack Obama,democrat,7655.0,16051
2012,Virginia,VA,Accomack,51001,Mitt Romney,republican,8213.0,16051
2012,Virginia,VA,Accomack,51001,Other,,183.0,16051
2012,Virginia,VA,Albemarle,51003,Barack Obama,democrat,29757.0,53907
2012,Virginia,VA,Albemarle,51003,Mitt Romney,republican,23297.0,53907
2012,Virginia,VA,Albemarle,51003,Other,,853.0,53907
2012,Virginia,VA,Alleghany,51005,Barack Obama,democrat,3403.0,7173
2012,Virginia,VA,Alleghany,51005,Mitt Romney,republican,3595.0,7173
2012,Virginia,VA,Alleghany,51005,Other,,175.0,7173
2012,Virginia,VA,Amelia,51007,Barack Obama,democrat,2490.0,6915
2012,Virginia,VA,Amelia,51007,Mitt Romney,republican,4331.0,6915
2012,Virginia,VA,Amelia,51007,Other,,94.0,6915
2012,Virginia,VA,Amherst,51009,Barack Obama,democrat,5900.0,14970
2012,Virginia,VA,Amherst,51009,Mitt Romney,republican,8876.0,14970
2012,Virginia,VA,Amherst,51009,Other,,194.0,14970
2012,Virginia,VA,Appomattox,51011,Barack Obama,democrat,2453.0,7935
2012,Virginia,VA,Appomattox,51011,Mitt Romney,republican,5340.0,7935
2012,Virginia,VA,Appomattox,51011,Other,,142.0,7935
2012,Virginia,VA,Arlington,51013,Barack Obama,democrat,81269.0,117608
2012,Virginia,VA,Arlington,51013,Mitt Romney,republican,34474.0,117608
2012,Virginia,VA,Arlington,51013,Other,,1865.0,117608
2012,Virginia,VA,Augusta,51015,Barack Obama,democrat,9451.0,33672
2012,Virginia,VA,Augusta,51015,Mitt Romney,republican,23624.0,33672
2012,Virginia,VA,Augusta,51015,Other,,597.0,33672
2012,Virginia,VA,Bath,51017,Barack Obama,democrat,894.0,2223
2012,Virginia,VA,Bath,51017,Mitt Romney,republican,1274.0,2223
2012,Virginia,VA,Bath,51017,Other,,55.0,2223
2012,Virginia,VA,Bedford,51019,Barack Obama,democrat,10209.0,37425
2012,Virginia,VA,Bedford,51019,Mitt Romney,republican,26679.0,37425
2012,Virginia,VA,Bedford,51019,Other,,537.0,37425
2012,Virginia,VA,Bland,51021,Barack Obama,democrat,735.0,2948
2012,Virginia,VA,Bland,51021,Mitt Romney,republican,2144.0,2948
2012,Virginia,VA,Bland,51021,Other,,69.0,2948
2012,Virginia,VA,Botetourt,51023,Barack Obama,democrat,5452.0,18241
2012,Virginia,VA,Botetourt,51023,Mitt Romney,republican,12479.0,18241
2012,Virginia,VA,Botetourt,51023,Other,,310.0,18241
2012,Virginia,VA,Brunswick,51025,Barack Obama,democrat,4994.0,8037
2012,Virginia,VA,Brunswick,51025,Mitt Romney,republican,2968.0,8037
2012,Virginia,VA,Brunswick,51025,Other,,75.0,8037
2012,Virginia,VA,Buchanan,51027,Barack Obama,democrat,3094.0,9646
2012,Virginia,VA,Buchanan,51027,Mitt Romney,republican,6436.0,9646
2012,Virginia,VA,Buchanan,51027,Other,,116.0,9646
2012,Virginia,VA,Buckingham,51029,Barack Obama,democrat,3750.0,7457
2012,Virginia,VA,Buckingham,51029,Mitt Romney,republican,3569.0,7457
2012,Virginia,VA,Buckingham,51029,Other,,138.0,7457
2012,Virginia,VA,Campbell,51031,Barack Obama,democrat,7595.0,25696
2012,Virginia,VA,Campbell,51031,Mitt Romney,republican,17695.0,25696
2012,Virginia,VA,Campbell,51031,Other,,406.0,25696
2012,Virginia,VA,Caroline,51033,Barack Obama,democrat,7276.0,13652
2012,Virginia,VA,Caroline,51033,Mitt Romney,republican,6151.0,13652
2012,Virginia,VA,Caroline,51033,Other,,225.0,13652
2012,Virginia,VA,Carroll,51035,Barack Obama,democrat,3685.0,12918
2012,Virginia,VA,Carroll,51035,Mitt Romney,republican,8736.0,12918
2012,Virginia,VA,Carroll,51035,Other,,497.0,12918
2012,Virginia,VA,Charles City,51036,Barack Obama,democrat,2772.0,4232
2012,Virginia,VA,Charles City,51036,Mitt Romney,republican,1396.0,4232
2012,Virginia,VA,Charles City,51036,Other,,64.0,4232
2012,Virginia,VA,Charlotte,51037,Barack Obama,democrat,2503.0,5898
2012,Virginia,VA,Charlotte,51037,Mitt Romney,republican,3311.0,5898
2012,Virginia,VA,Charlotte,51037,Other,,84.0,5898
2012,Virginia,VA,Chesterfield,51041,Barack Obama,democrat,77694.0,170988
2012,Virginia,VA,Chesterfield,51041,Mitt Romney,republican,90934.0,170988
2012,Virginia,VA,Chesterfield,51041,Other,,2360.0,170988
2012,Virginia,VA,Clarke,51043,Barack Obama,democrat,3239.0,7762
2012,Virginia,VA,Clarke,51043,Mitt Romney,republican,4296.0,7762
2012,Virginia,VA,Clarke,51043,Other,,227.0,7762
2012,Virginia,VA,Craig,51045,Barack Obama,democrat,830.0,2667
2012,Virginia,VA,Craig,51045,Mitt Romney,republican,1757.0,2667
2012,Virginia,VA,Craig,51045,Other,,80.0,2667
2012,Virginia,VA,Culpeper,51047,Barack Obama,democrat,8285.0,20211
2012,Virginia,VA,Culpeper,51047,Mitt Romney,republican,11580.0,20211
2012,Virginia,VA,Culpeper,51047,Other,,346.0,20211
2012,Virginia,VA,Cumberland,51049,Barack Obama,democrat,2422.0,5048
2012,Virginia,VA,Cumberland,51049,Mitt Romney,republican,2538.0,5048
2012,Virginia,VA,Cumberland,51049,Other,,88.0,5048
2012,Virginia,VA,Dickenson,51051,Barack Obama,democrat,2473.0,6904
2012,Virginia,VA,Dickenson,51051,Mitt Romney,republican,4274.0,6904
2012,Virginia,VA,Dickenson,51051,Other,,157.0,6904
2012,Virginia,VA,Dinwiddie,51053,Barack Obama,democrat,6550.0,13589
2012,Virginia,VA,Dinwiddie,51053,Mitt Romney,republican,6875.0,13589
2012,Virginia,VA,Dinwiddie,51053,Other,,164.0,13589
2012,Virginia,VA,Essex,51057,Barack Obama,democrat,3016.0,5675
2012,Virginia,VA,Essex,51057,Mitt Romney,republican,2602.0,5675
2012,Virginia,VA,Essex,51057,Other,,57.0,5675
2012,Virginia,VA,Fairfax,51059,Barack Obama,democrat,315273.0,529287
2012,Virginia,VA,Fairfax,51059,Mitt Romney,republican,206773.0,529287
2012,Virginia,VA,Fairfax,51059,Other,,7241.0,529287
2012,Virginia,VA,Fauquier,51061,Barack Obama,democrat,13965.0,35555
2012,Virginia,VA,Fauquier,51061,Mitt Romney,republican,21034.0,35555
2012,Virginia,VA,Fauquier,51061,Other,,556.0,35555
2012,Virginia,VA,Floyd,51063,Barack Obama,democrat,2732.0,7644
2012,Virginia,VA,Floyd,51063,Mitt Romney,republican,4673.0,7644
2012,Virginia,VA,Floyd,51063,Other,,239.0,7644
2012,Virginia,VA,Fluvanna,51065,Barack Obama,democrat,5893.0,12749
2012,Virginia,VA,Fluvanna,51065,Mitt Romney,republican,6678.0,12749
2012,Virginia,VA,Fluvanna,51065,Other,,178.0,12749
2012,Virginia,VA,Franklin,51067,Barack Obama,democrat,9090.0,26707
2012,Virginia,VA,Franklin,51067,Mitt Romney,republican,16718.0,26707
2012,Virginia,VA,Franklin,51067,Other,,899.0,26707
2012,Virginia,VA,Frederick,51069,Barack Obama,democrat,12690.0,36394
2012,Virginia,VA,Frederick,51069,Mitt Romney,republican,22858.0,36394
2012,Virginia,VA,Frederick,51069,Other,,846.0,36394
2012,Virginia,VA,Giles,51071,Barack Obama,democrat,2730.0,7558
2012,Virginia,VA,Giles,51071,Mitt Romney,republican,4660.0,7558
2012,Virginia,VA,Giles,51071,Other,,168.0,7558
2012,Virginia,VA,Gloucester,51073,Barack Obama,democrat,6764.0,19283
2012,Virginia,VA,Gloucester,51073,Mitt Romney,republican,12137.0,19283
2012,Virginia,VA,Gloucester,51073,Other,,382.0,19283
2012,Virginia,VA,Goochland,51075,Barack Obama,democrat,4676.0,13315
2012,Virginia,VA,Goochland,51075,Mitt Romney,republican,8448.0,13315
2012,Virginia,VA,Goochland,51075,Other,,191.0,13315
2012,Virginia,VA,Grayson,51077,Barack Obama,democrat,2068.0,7121
2012,Virginia,VA,Grayson,51077,Mitt Romney,republican,4801.0,7121
2012,Virginia,VA,Grayson,51077,Other,,252.0,7121
2012,Virginia,VA,Greene,51079,Barack Obama,democrat,3290.0,9023
2012,Virginia,VA,Greene,51079,Mitt Romney,republican,5569.0,9023
2012,Virginia,VA,Greene,51079,Other,,164.0,9023
2012,Virginia,VA,Greensville,51081,Barack Obama,democrat,3135.0,4926
2012,Virginia,VA,Greensville,51081,Mitt Romney,republican,1766.0,4926
2012,Virginia,VA,Greensville,51081,Other,,25.0,4926
2012,Virginia,VA,Halifax,51083,Barack Obama,democrat,7766.0,16692
2012,Virginia,VA,Halifax,51083,Mitt Romney,republican,8694.0,16692
2012,Virginia,VA,Halifax,51083,Other,,232.0,16692
2012,Virginia,VA,Hanover,51085,Barack Obama,democrat,18294.0,59058
2012,Virginia,VA,Hanover,51085,Mitt Romney,republican,39940.0,59058
2012,Virginia,VA,Hanover,51085,Other,,824.0,59058
2012,Virginia,VA,Henrico,51087,Barack Obama,democrat,89594.0,162241
2012,Virginia,VA,Henrico,51087,Mitt Romney,republican,70449.0,162241
2012,Virginia,VA,Henrico,51087,Other,,2198.0,162241
2012,Virginia,VA,Henry,51089,Barack Obama,democrat,10317.0,24963
2012,Virginia,VA,Henry,51089,Mitt Romney,republican,13984.0,24963
2012,Virginia,VA,Henry,51089,Other,,662.0,24963
2012,Virginia,VA,Highland,51091,Barack Obama,democrat,459.0,1413
2012,Virginia,VA,Highland,51091,Mitt Romney,republican,924.0,1413
2012,Virginia,VA,Highland,51091,Other,,30.0,1413
2012,Virginia,VA,Isle of Wight,51093,Barack Obama,democrat,8761.0,20827
2012,Virginia,VA,Isle of Wight,51093,Mitt Romney,republican,11802.0,20827
2012,Virginia,VA,Isle of Wight,51093,Other,,264.0,20827
2012,Virginia,VA,James City,51095,Barack Obama,democrat,17879.0,41240
2012,Virginia,VA,James City,51095,Mitt Romney,republican,22843.0,41240
2012,Virginia,VA,James City,51095,Other,,518.0,41240
2012,Virginia,VA,King and Queen,51097,Barack Obama,democrat,1745.0,3655
2012,Virginia,VA,King and Queen,51097,Mitt Romney,republican,1865.0,3655
2012,Virginia,VA,King and Queen,51097,Other,,45.0,3655
2012,Virginia,VA,King George,51099,Barack Obama,democrat,4477.0,11325
2012,Virginia,VA,King George,51099,Mitt Romney,republican,6604.0,11325
2012,Virginia,VA,King George,51099,Other,,244.0,11325
2012,Virginia,VA,King William,51101,Barack Obama,democrat,3344.0,8923
2012,Virginia,VA,King William,51101,Mitt Romney,republican,5466.0,8923
2012,Virginia,VA,King William,51101,Other,,113.0,8923
2012,Virginia,VA,Lancaster,51103,Barack Obama,democrat,3149.0,6961
2012,Virginia,VA,Lancaster,51103,Mitt Romney,republican,3753.0,6961
2012,Virginia,VA,Lancaster,51103,Other,,59.0,6961
2012,Virginia,VA,Lee,51105,Barack Obama,democrat,2583.0,9598
2012,Virginia,VA,Lee,51105,Mitt Romney,republican,6847.0,9598
2012,Virginia,VA,Lee,51105,Other,,168.0,9598
2012,Virginia,VA,Loudoun,51107,Barack Obama,democrat,82479.0,160060
2012,Virginia,VA,Loudoun,51107,Mitt Romney,republican,75292.0,160060
2012,Virginia,VA,Loudoun,51107,Other,,2289.0,160060
2012,Virginia,VA,Louisa,51109,Barack Obama,democrat,6953.0,16452
2012,Virginia,VA,Louisa,51109,Mitt Romney,republican,9215.0,16452
2012,Virginia,VA,Louisa,51109,Other,,284.0,16452
2012,Virginia,VA,Lunenburg,51111,Barack Obama,democrat,2684.0,5734
2012,Virginia,VA,Lunenburg,51111,Mitt Romney,republican,2969.0,5734
2012,Virginia,VA,Lunenburg,51111,Other,,81.0,5734
2012,Virginia,VA,Madison,51113,Barack Obama,democrat,2639.0,6614
2012,Virginia,VA,Madison,51113,Mitt Romney,republican,3869.0,6614
2012,Virginia,VA,Madison,51113,Other,,106.0,6614
2012,Virginia,VA,Mathews,51115,Barack Obama,democrat,1807.0,5374
2012,Virginia,VA,Mathews,51115,Mitt Romney,republican,3488.0,5374
2012,Virginia,VA,Mathews,51115,Other,,79.0,5374
2012,Virginia,VA,Mecklenburg,51117,Barack Obama,democrat,6921.0,15077
2012,Virginia,VA,Mecklenburg,51117,Mitt Romney,republican,7973.0,15077
2012,Virginia,VA,Mecklenburg,51117,Other,,183.0,15077
2012,Virginia,VA,Middlesex,51119,Barack Obama,democrat,2370.0,6080
2012,Virginia,VA,Middlesex,51119,Mitt Romney,republican,3619.0,6080
2012,Virginia,VA,Middlesex,51119,Other,,91.0,6080
2012,Virginia,VA,Montgomery,51121,Barack Obama,democrat,19903.0,41009
2012,Virginia,VA,Montgomery,51121,Mitt Romney,republican,20006.0,41009
2012,Virginia,VA,Montgomery,51121,Other,,1100.0,41009
2012,Virginia,VA,Nelson,51125,Barack Obama,democrat,4171.0,8250
2012,Virginia,VA,Nelson,51125,Mitt Romney,republican,3947.0,8250
2012,Virginia,VA,Nelson,51125,Other,,132.0,8250
2012,Virginia,VA,New Kent,51127,Barack Obama,democrat,3555.0,10953
2012,Virginia,VA,New Kent,51127,Mitt Romney,republican,7246.0,10953
2012,Virginia,VA,New Kent,51127,Other,,152.0,10953
2012,Virginia,VA,Northampton,51131,Barack Obama,democrat,3741.0,6491
2012,Virginia,VA,Northampton,51131,Mitt Romney,republican,2676.0,6491
2012,Virginia,VA,Northampton,51131,Other,,74.0,6491
2012,Virginia,VA,Northumberland,51133,Barack Obama,democrat,3191.0,7558
2012,Virginia,VA,Northumberland,51133,Mitt Romney,republican,4310.0,7558
2012,Virginia,VA,Northumberland,51133,Other,,57.0,7558
2012,Virginia,VA,Nottoway,51135,Barack Obama,democrat,3344.0,6846
2012,Virginia,VA,Nottoway,51135,Mitt Romney,republican,3409.0,6846
2012,Virginia,VA,Nottoway,51135,Other,,93.0,6846
2012,Virginia,VA,Orange,51137,Barack Obama,democrat,6870.0,16354
2012,Virginia,VA,Orange,51137,Mitt Romney,republican,9244.0,16354
2012,Virginia,VA,Orange,51137,Other,,240.0,16354
2012,Virginia,VA,Page,51139,Barack Obama,democrat,3724.0,10228
2012,Virginia,VA,Page,51139,Mitt Romney,republican,6344.0,10228
2012,Virginia,VA,Page,51139,Other,,160.0,10228
2012,Virginia,VA,Patrick,51141,Barack Obama,democrat,2417.0,8259
2012,Virginia,VA,Patrick,51141,Mitt Romney,republican,5622.0,8259
2012,Virginia,VA,Patrick,51141,Other,,220.0,8259
2012,Virginia,VA,Pittsylvania,51143,Barack Obama,democrat,10858.0,30681
2012,Virginia,VA,Pittsylvania,51143,Mitt Romney,republican,19263.0,30681
2012,Virginia,VA,Pittsylvania,51143,Other,,560.0,30681
2012,Virginia,VA,Powhatan,51145,Barack Obama,democrat,4088.0,15525
2012,Virginia,VA,Powhatan,51145,Mitt Romney,republican,11200.0,15525
2012,Virginia,VA,Powhatan,51145,Other,,237.0,15525
2012,Virginia,VA,Prince Edward,51147,Barack Obama,democrat,5132.0,9239
2012,Virginia,VA,Prince Edward,51147,Mitt Romney,republican,3952.0,9239
2012,Virginia,VA,Prince Edward,51147,Other,,155.0,9239
2012,Virginia,VA,Prince George,51149,Barack Obama,democrat,6991.0,16046
2012,Virginia,VA,Prince George,51149,Mitt Romney,republican,8879.0,16046
2012,Virginia,VA,Prince George,51149,Other,,176.0,16046
2012,Virginia,VA,Prince William,51153,Barack Obama,democrat,103331.0,180195
2012,Virginia,VA,Prince William,51153,Mitt Romney,republican,74458.0,180195
2012,Virginia,VA,Prince William,51153,Other,,2406.0,180195
2012,Virginia,VA,Pulaski,51155,Barack Obama,democrat,5292.0,14680
2012,Virginia,VA,Pulaski,51155,Mitt Romney,republican,8920.0,14680
2012,Virginia,VA,Pulaski,51155,Other,,468.0,14680
2012,Virginia,VA,Rappahannock,51157,Barack Obama,democrat,1980.0,4357
2012,Virginia,VA,Rappahannock,51157,Mitt Romney,republican,2311.0,4357
2012,Virginia,VA,Rappahannock,51157,Other,,66.0,4357
2012,Virginia,VA,Richmond,51159,Barack Obama,democrat,1574.0,3770
2012,Virginia,VA,Richmond,51159,Mitt Romney,republican,2160.0,3770
2012,Virginia,VA,Richmond,51159,Other,,36.0,3770
2012,Virginia,VA,Roanoke,51161,Barack Obama,democrat,18711.0,51217
2012,Virginia,VA,Roanoke,51161,Mitt Romney,republican,31624.0,51217
2012,Virginia,VA,Roanoke,51161,Other,,882.0,51217
2012,Virginia,VA,Rockbridge,51163,Barack Obama,democrat,4088.0,10177
2012,Virginia,VA,Rockbridge,51163,Mitt Romney,republican,5898.0,10177
2012,Virginia,VA,Rockbridge,51163,Other,,191.0,10177
2012,Virginia,VA,Rockingham,51165,Barack Obama,democrat,10065.0,34866
2012,Virginia,VA,Rockingham,51165,Mitt Romney,republican,24186.0,34866
2012,Virginia,VA,Rockingham,51165,Other,,615.0,34866
2012,Virginia,VA,Russell,51167,Barack Obama,democrat,3718.0,12088
2012,Virginia,VA,Russell,51167,Mitt Romney,republican,8180.0,12088
2012,Virginia,VA,Russell,51167,Other,,190.0,12088
2012,Virginia,VA,Scott,51169,Barack Obama,democrat,2395.0,9992
2012,Virginia,VA,Scott,51169,Mitt Romney,republican,7439.0,9992
2012,Virginia,VA,Scott,51169,Other,,158.0,9992
2012,Virginia,VA,Shenandoah,51171,Barack Obama,democrat,6469.0,19373
2012,Virginia,VA,Shenandoah,51171,Mitt Romney,republican,12538.0,19373
2012,Virginia,VA,Shenandoah,51171,Other,,366.0,19373
2012,Virginia,VA,Smyth,51173,Barack Obama,democrat,4171.0,12777
2012,Virginia,VA,Smyth,51173,Mitt Romney,republican,8379.0,12777
2012,Virginia,VA,Smyth,51173,Other,,227.0,12777
2012,Virginia,VA,Southampton,51175,Barack Obama,democrat,4437.0,9264
2012,Virginia,VA,Southampton,51175,Mitt Romney,republican,4733.0,9264
2012,Virginia,VA,Southampton,51175,Other,,94.0,9264
2012,Virginia,VA,Spotsylvania,51177,Barack Obama,democrat,25165.0,57974
2012,Virginia,VA,Spotsylvania,51177,Mitt Romney,republican,31844.0,57974
2012,Virginia,VA,Spotsylvania,51177,Other,,965.0,57974
2012,Virginia,VA,Stafford,51179,Barack Obama,democrat,27182.0,60583
2012,Virginia,VA,Stafford,51179,Mitt Romney,republican,32480.0,60583
2012,Virginia,VA,Stafford,51179,Other,,921.0,60583
2012,Virginia,VA,Surry,51181,Barack Obama,democrat,2576.0,4308
2012,Virginia,VA,Surry,51181,Mitt Romney,republican,1671.0,4308
2012,Virginia,VA,Surry,51181,Other,,61.0,4308
2012,Virginia,VA,Sussex,51183,Barack Obama,democrat,3358.0,5440
2012,Virginia,VA,Sussex,51183,Mitt Romney,republican,2021.0,5440
2012,Virginia,VA,Sussex,51183,Other,,61.0,5440
2012,Virginia,VA,Tazewell,51185,Barack Obama,democrat,3661.0,17732
2012,Virginia,VA,Tazewell,51185,Mitt Romney,republican,13843.0,17732
2012,Virginia,VA,Tazewell,51185,Other,,228.0,17732
2012,Virginia,VA,Warren,51187,Barack Obama,democrat,6452.0,16698
2012,Virginia,VA,Warren,51187,Mitt Romney,republican,9869.0,16698
2012,Virginia,VA,Warren,51187,Other,,377.0,16698
2012,Virginia,VA,Washington,51191,Barack Obama,democrat,7076.0,25632
2012,Virginia,VA,Washington,51191,Mitt Romney,republican,18141.0,25632
2012,Virginia,VA,Washington,51191,Other,,415.0,25632
2012,Virginia,VA,Westmoreland,51193,Barack Obama,democrat,4295.0,8120
2012,Virginia,VA,Westmoreland,51193,Mitt Romney,republican,3731.0,8120
2012,Virginia,VA,Westmoreland,51193,Other,,94.0,8120
2012,Virginia,VA,Wise,51195,Barack Obama,democrat,3760.0,15018
2012,Virginia,VA,Wise,51195,Mitt Romney,republican,11076.0,15018
2012,Virginia,VA,Wise,51195,Other,,182.0,15018
2012,Virginia,VA,Wythe,51197,Barack Obama,democrat,3783.0,12358
2012,Virginia,VA,Wythe,51197,Mitt Romney,republican,8324.0,12358
2012,Virginia,VA,Wythe,51197,Other,,251.0,12358
2012,Virginia,VA,York,51199,Barack Obama,democrat,13183.0,33953
2012,Virginia,VA,York,51199,Mitt Romney,republican,20204.0,33953
2012,Virginia,VA,York,51199,Other,,566.0,33953
2012,Virginia,VA,Alexandria,51510,Barack Obama,democrat,52199.0,73411
2012,Virginia,VA,Alexandria,51510,Mitt Romney,republican,20249.0,73411
2012,Virginia,VA,Alexandria,51510,Other,,963.0,73411
2012,Virginia,VA,Bedford,51515,Barack Obama,democrat,1225.0,2805
2012,Virginia,VA,Bedford,51515,Mitt Romney,republican,1527.0,2805
2012,Virginia,VA,Bedford,51515,Other,,53.0,2805
2012,Virginia,VA,Bristol,51520,Barack Obama,democrat,2492.0,7387
2012,Virginia,VA,Bristol,51520,Mitt Romney,republican,4780.0,7387
2012,Virginia,VA,Bristol,51520,Other,,115.0,7387
2012,Virginia,VA,Buena Vista,51530,Barack Obama,democrat,919.0,2526
