year,state,st,county,FIPS,candidate,party,candidatevotes,totalvotes
2016,Texas,TX,Cameron,48061,Other,,3205.0,92079
2016,Texas,TX,Camp,48063,Hillary Clinton,democrat,1260.0,4542
2016,Texas,TX,Camp,48063,Donald Trump,republican,3201.0,4542
2016,Texas,TX,Camp,48063,Other,,81.0,4542
2016,Texas,TX,Carson,48065,Hillary Clinton,democrat,249.0,2964
2016,Texas,TX,Carson,48065,Donald Trump,republican,2620.0,2964
2016,Texas,TX,Carson,48065,Other,,95.0,2964
2016,Texas,TX,Cass,48067,Hillary Clinton,democrat,2391.0,12344
2016,Texas,TX,Cass,48067,Donald Trump,republican,9726.0,12344
2016,Texas,TX,Cass,48067,Other,,227.0,12344
2016,Texas,TX,Castro,48069,Hillary Clinton,democrat,526.0,1997
2016,Texas,TX,Castro,48069,Donald Trump,republican,1414.0,1997
2016,Texas,TX,Castro,48069,Other,,57.0,1997
2016,Texas,TX,Chambers,48071,Hillary Clinton,democrat,2948.0,16786
2016,Texas,TX,Chambers,48071,Donald Trump,republican,13339.0,16786
2016,Texas,TX,Chambers,48071,Other,,499.0,16786
2016,Texas,TX,Cherokee,48073,Hillary Clinton,democrat,3469.0,16790
2016,Texas,TX,Cherokee,48073,Donald Trump,republican,12919.0,16790
2016,Texas,TX,Cherokee,48073,Other,,402.0,16790
2016,Texas,TX,Childress,48075,Hillary Clinton,democrat,253.0,2084
2016,Texas,TX,Childress,48075,Donald Trump,republican,1802.0,2084
2016,Texas,TX,Childress,48075,Other,,29.0,2084
2016,Texas,TX,Clay,48077,Hillary Clinton,democrat,536.0,5018
2016,Texas,TX,Clay,48077,Donald Trump,republican,4377.0,5018
2016,Texas,TX,Clay,48077,Other,,105.0,5018
2016,Texas,TX,Cochran,48079,Hillary Clinton,democrat,190.0,901
2016,Texas,TX,Cochran,48079,Donald Trump,republican,679.0,901
2016,Texas,TX,Cochran,48079,Other,,32.0,901
2016,Texas,TX,Coke,48081,Hillary Clinton,democrat,140.0,1423
2016,Texas,TX,Coke,48081,Donald Trump,republican,1265.0,1423
2016,Texas,TX,Coke,48081,Other,,18.0,1423
2016,Texas,TX,Coleman,48083,Hillary Clinton,democrat,388.0,3643
2016,Texas,TX,Coleman,48083,Donald Trump,republican,3177.0,3643
2016,Texas,TX,Coleman,48083,Other,,78.0,3643
2016,Texas,TX,Collin,48085,Hillary Clinton,democrat,140624.0,361419
2016,Texas,TX,Collin,48085,Donald Trump,republican,201014.0,361419
2016,Texas,TX,Collin,48085,Other,,19781.0,361419
2016,Texas,TX,Collingsworth,48087,Hillary Clinton,democrat,145.0,1156
2016,Texas,TX,Collingsworth,48087,Donald Trump,republican,983.0,1156
2016,Texas,TX,Collingsworth,48087,Other,,28.0,1156
2016,Texas,TX,Colorado,48089,Hillary Clinton,democrat,1987.0,8513
2016,Texas,TX,Colorado,48089,Donald Trump,republican,6325.0,8513
2016,Texas,TX,Colorado,48089,Other,,201.0,8513
2016,Texas,TX,Comal,48091,Hillary Clinton,democrat,14238.0,62178
2016,Texas,TX,Comal,48091,Donald Trump,republican,45136.0,62178
2016,Texas,TX,Comal,48091,Other,,2804.0,62178
2016,Texas,TX,Comanche,48093,Hillary Clinton,democrat,789.0,5237
2016,Texas,TX,Comanche,48093,Donald Trump,republican,4333.0,5237
2016,Texas,TX,Comanche,48093,Other,,115.0,5237
2016,Texas,TX,Concho,48095,Hillary Clinton,democrat,148.0,1068
2016,Texas,TX,Concho,48095,Donald Trump,republican,885.0,1068
2016,Texas,TX,Concho,48095,Other,,35.0,1068
2016,Texas,TX,Cooke,48097,Hillary Clinton,democrat,2352.0,15955
2016,Texas,TX,Cooke,48097,Donald Trump,republican,13181.0,15955
2016,Texas,TX,Cooke,48097,Other,,422.0,15955
2016,Texas,TX,Coryell,48099,Hillary Clinton,democrat,5064.0,18253
2016,Texas,TX,Coryell,48099,Donald Trump,republican,12225.0,18253
2016,Texas,TX,Coryell,48099,Other,,964.0,18253
2016,Texas,TX,Cottle,48101,Hillary Clinton,democrat,92.0,612
2016,Texas,TX,Cottle,48101,Donald Trump,republican,506.0,612
2016,Texas,TX,Cottle,48101,Other,,14.0,612
2016,Texas,TX,Crane,48103,Hillary Clinton,democrat,299.0,1384
2016,Texas,TX,Crane,48103,Donald Trump,republican,1049.0,1384
2016,Texas,TX,Crane,48103,Other,,36.0,1384
2016,Texas,TX,Crockett,48105,Hillary Clinton,democrat,372.0,1395
2016,Texas,TX,Crockett,48105,Donald Trump,republican,980.0,1395
2016,Texas,TX,Crockett,48105,Other,,43.0,1395
2016,Texas,TX,Crosby,48107,Hillary Clinton,democrat,468.0,1728
2016,Texas,TX,Crosby,48107,Donald Trump,republican,1181.0,1728
2016,Texas,TX,Crosby,48107,Other,,79.0,1728
2016,Texas,TX,Culberson,48109,Hillary Clinton,democrat,454.0,767
2016,Texas,TX,Culberson,48109,Donald Trump,republican,280.0,767
2016,Texas,TX,Culberson,48109,Other,,33.0,767
2016,Texas,TX,Dallam,48111,Hillary Clinton,democrat,222.0,1544
2016,Texas,TX,Dallam,48111,Donald Trump,republican,1261.0,1544
2016,Texas,TX,Dallam,48111,Other,,61.0,1544
2016,Texas,TX,Dallas,48113,Hillary Clinton,democrat,461080.0,758973
2016,Texas,TX,Dallas,48113,Donald Trump,republican,262945.0,758973
2016,Texas,TX,Dallas,48113,Other,,34948.0,758973
2016,Texas,TX,Dawson,48115,Hillary Clinton,democrat,835.0,3563
2016,Texas,TX,Dawson,48115,Donald Trump,republican,2636.0,3563
2016,Texas,TX,Dawson,48115,Other,,92.0,3563
2016,Texas,TX,Deaf Smith,48117,Hillary Clinton,democrat,1185.0,4216
2016,Texas,TX,Deaf Smith,48117,Donald Trump,republican,2911.0,4216
2016,Texas,TX,Deaf Smith,48117,Other,,120.0,4216
2016,Texas,TX,Delta,48119,Hillary Clinton,democrat,400.0,2281
2016,Texas,TX,Delta,48119,Donald Trump,republican,1836.0,2281
2016,Texas,TX,Delta,48119,Other,,45.0,2281
2016,Texas,TX,Denton,48121,Hillary Clinton,democrat,110890.0,298645
2016,Texas,TX,Denton,48121,Donald Trump,republican,170603.0,298645
2016,Texas,TX,Denton,48121,Other,,17152.0,298645
2016,Texas,TX,Dewitt,48123,Hillary Clinton,democrat,1163.0,6844
2016,Texas,TX,Dewitt,48123,Donald Trump,republican,5519.0,6844
2016,Texas,TX,Dewitt,48123,Other,,162.0,6844
2016,Texas,TX,Dickens,48125,Hillary Clinton,democrat,128.0,909
2016,Texas,TX,Dickens,48125,Donald Trump,republican,755.0,909
2016,Texas,TX,Dickens,48125,Other,,26.0,909
2016,Texas,TX,Dimmit,48127,Hillary Clinton,democrat,2173.0,3225
2016,Texas,TX,Dimmit,48127,Donald Trump,republican,974.0,3225
2016,Texas,TX,Dimmit,48127,Other,,78.0,3225
2016,Texas,TX,Donley,48129,Hillary Clinton,democrat,191.0,1465
2016,Texas,TX,Donley,48129,Donald Trump,republican,1225.0,1465
2016,Texas,TX,Donley,48129,Other,,49.0,1465
2016,Texas,TX,Duval,48131,Hillary Clinton,democrat,2783.0,4168
2016,Texas,TX,Duval,48131,Donald Trump,republican,1316.0,4168
2016,Texas,TX,Duval,48131,Other,,69.0,4168
2016,Texas,TX,Eastland,48133,Hillary Clinton,democrat,776.0,6963
2016,Texas,TX,Eastland,48133,Donald Trump,republican,6011.0,6963
2016,Texas,TX,Eastland,48133,Other,,176.0,6963
2016,Texas,TX,Ector,48135,Hillary Clinton,democrat,10249.0,36530
2016,Texas,TX,Ector,48135,Donald Trump,republican,25020.0,36530
2016,Texas,TX,Ector,48135,Other,,1261.0,36530
2016,Texas,TX,Edwards,48137,Hillary Clinton,democrat,303.0,1073
2016,Texas,TX,Edwards,48137,Donald Trump,republican,746.0,1073
2016,Texas,TX,Edwards,48137,Other,,24.0,1073
2016,Texas,TX,Ellis,48139,Hillary Clinton,democrat,16253.0,63673
2016,Texas,TX,Ellis,48139,Donald Trump,republican,44941.0,63673
2016,Texas,TX,Ellis,48139,Other,,2479.0,63673
2016,Texas,TX,El Paso,48141,Hillary Clinton,democrat,147843.0,214008
2016,Texas,TX,El Paso,48141,Donald Trump,republican,55512.0,214008
2016,Texas,TX,El Paso,48141,Other,,10653.0,214008
2016,Texas,TX,Erath,48143,Hillary Clinton,democrat,2160.0,13893
2016,Texas,TX,Erath,48143,Donald Trump,republican,11210.0,13893
2016,Texas,TX,Erath,48143,Other,,523.0,13893
2016,Texas,TX,Falls,48145,Hillary Clinton,democrat,1684.0,5248
2016,Texas,TX,Falls,48145,Donald Trump,republican,3441.0,5248
2016,Texas,TX,Falls,48145,Other,,123.0,5248
2016,Texas,TX,Fannin,48147,Hillary Clinton,democrat,2132.0,12044
2016,Texas,TX,Fannin,48147,Donald Trump,republican,9548.0,12044
2016,Texas,TX,Fannin,48147,Other,,364.0,12044
2016,Texas,TX,Fayette,48149,Hillary Clinton,democrat,2144.0,11174
2016,Texas,TX,Fayette,48149,Donald Trump,republican,8743.0,11174
2016,Texas,TX,Fayette,48149,Other,,287.0,11174
2016,Texas,TX,Fisher,48151,Hillary Clinton,democrat,403.0,1729
2016,Texas,TX,Fisher,48151,Donald Trump,republican,1265.0,1729
2016,Texas,TX,Fisher,48151,Other,,61.0,1729
2016,Texas,TX,Floyd,48153,Hillary Clinton,democrat,435.0,1959
2016,Texas,TX,Floyd,48153,Donald Trump,republican,1474.0,1959
2016,Texas,TX,Floyd,48153,Other,,50.0,1959
2016,Texas,TX,Foard,48155,Hillary Clinton,democrat,113.0,513
2016,Texas,TX,Foard,48155,Donald Trump,republican,383.0,513
2016,Texas,TX,Foard,48155,Other,,17.0,513
2016,Texas,TX,Fort Bend,48157,Hillary Clinton,democrat,134686.0,262066
2016,Texas,TX,Fort Bend,48157,Donald Trump,republican,117291.0,262066
2016,Texas,TX,Fort Bend,48157,Other,,10089.0,262066
2016,Texas,TX,Franklin,48159,Hillary Clinton,democrat,665.0,4380
2016,Texas,TX,Franklin,48159,Donald Trump,republican,3585.0,4380
2016,Texas,TX,Franklin,48159,Other,,130.0,4380
2016,Texas,TX,Freestone,48161,Hillary Clinton,democrat,1471.0,7684
2016,Texas,TX,Freestone,48161,Donald Trump,republican,6026.0,7684
2016,Texas,TX,Freestone,48161,Other,,187.0,7684
2016,Texas,TX,Frio,48163,Hillary Clinton,democrat,2444.0,4400
2016,Texas,TX,Frio,48163,Donald Trump,republican,1856.0,4400
2016,Texas,TX,Frio,48163,Other,,100.0,4400
2016,Texas,TX,Gaines,48165,Hillary Clinton,democrat,597.0,4620
2016,Texas,TX,Gaines,48165,Donald Trump,republican,3907.0,4620
2016,Texas,TX,Gaines,48165,Other,,116.0,4620
2016,Texas,TX,Galveston,48167,Hillary Clinton,democrat,43658.0,122903
2016,Texas,TX,Galveston,48167,Donald Trump,republican,73757.0,122903
2016,Texas,TX,Galveston,48167,Other,,5488.0,122903
2016,Texas,TX,Garza,48169,Hillary Clinton,democrat,230.0,1484
2016,Texas,TX,Garza,48169,Donald Trump,republican,1225.0,1484
2016,Texas,TX,Garza,48169,Other,,29.0,1484
2016,Texas,TX,Gillespie,48171,Hillary Clinton,democrat,2288.0,13214
2016,Texas,TX,Gillespie,48171,Donald Trump,republican,10446.0,13214
2016,Texas,TX,Gillespie,48171,Other,,480.0,13214
2016,Texas,TX,Glasscock,48173,Hillary Clinton,democrat,34.0,604
2016,Texas,TX,Glasscock,48173,Donald Trump,republican,553.0,604
2016,Texas,TX,Glasscock,48173,Other,,17.0,604
2016,Texas,TX,Goliad,48175,Hillary Clinton,democrat,973.0,3708
2016,Texas,TX,Goliad,48175,Donald Trump,republican,2620.0,3708
2016,Texas,TX,Goliad,48175,Other,,115.0,3708
2016,Texas,TX,Gonzales,48177,Hillary Clinton,democrat,1571.0,6334
2016,Texas,TX,Gonzales,48177,Donald Trump,republican,4587.0,6334
2016,Texas,TX,Gonzales,48177,Other,,176.0,6334
2016,Texas,TX,Gray,48179,Hillary Clinton,democrat,701.0,7405
2016,Texas,TX,Gray,48179,Donald Trump,republican,6500.0,7405
2016,Texas,TX,Gray,48179,Other,,204.0,7405
2016,Texas,TX,Grayson,48181,Hillary Clinton,democrat,10301.0,47416
2016,Texas,TX,Grayson,48181,Donald Trump,republican,35325.0,47416
2016,Texas,TX,Grayson,48181,Other,,1790.0,47416
2016,Texas,TX,Gregg,48183,Hillary Clinton,democrat,11677.0,41749
2016,Texas,TX,Gregg,48183,Donald Trump,republican,28764.0,41749
2016,Texas,TX,Gregg,48183,Other,,1308.0,41749
2016,Texas,TX,Grimes,48185,Hillary Clinton,democrat,2194.0,9533
2016,Texas,TX,Grimes,48185,Donald Trump,republican,7065.0,9533
2016,Texas,TX,Grimes,48185,Other,,274.0,9533
2016,Texas,TX,Guadalupe,48187,Hillary Clinton,democrat,18391.0,57822
2016,Texas,TX,Guadalupe,48187,Donald Trump,republican,36632.0,57822
2016,Texas,TX,Guadalupe,48187,Other,,2799.0,57822
2016,Texas,TX,Hale,48189,Hillary Clinton,democrat,2101.0,8858
2016,Texas,TX,Hale,48189,Donald Trump,republican,6366.0,8858
2016,Texas,TX,Hale,48189,Other,,391.0,8858
2016,Texas,TX,Hall,48191,Hillary Clinton,democrat,164.0,1091
2016,Texas,TX,Hall,48191,Donald Trump,republican,893.0,1091
2016,Texas,TX,Hall,48191,Other,,34.0,1091
2016,Texas,TX,Hamilton,48193,Hillary Clinton,democrat,479.0,3620
2016,Texas,TX,Hamilton,48193,Donald Trump,republican,3060.0,3620
2016,Texas,TX,Hamilton,48193,Other,,81.0,3620
2016,Texas,TX,Hansford,48195,Hillary Clinton,democrat,171.0,1947
2016,Texas,TX,Hansford,48195,Donald Trump,republican,1730.0,1947
2016,Texas,TX,Hansford,48195,Other,,46.0,1947
2016,Texas,TX,Hardeman,48197,Hillary Clinton,democrat,249.0,1513
2016,Texas,TX,Hardeman,48197,Donald Trump,republican,1207.0,1513
2016,Texas,TX,Hardeman,48197,Other,,57.0,1513
2016,Texas,TX,Hardin,48199,Hillary Clinton,democrat,2780.0,22780
2016,Texas,TX,Hardin,48199,Donald Trump,republican,19606.0,22780
2016,Texas,TX,Hardin,48199,Other,,394.0,22780
2016,Texas,TX,Harris,48201,Hillary Clinton,democrat,707914.0,1312112
2016,Texas,TX,Harris,48201,Donald Trump,republican,545955.0,1312112
2016,Texas,TX,Harris,48201,Other,,58243.0,1312112
2016,Texas,TX,Harrison,48203,Hillary Clinton,democrat,7151.0,26548
2016,Texas,TX,Harrison,48203,Donald Trump,republican,18749.0,26548
2016,Texas,TX,Harrison,48203,Other,,648.0,26548
2016,Texas,TX,Hartley,48205,Hillary Clinton,democrat,173.0,1952
2016,Texas,TX,Hartley,48205,Donald Trump,republican,1730.0,1952
2016,Texas,TX,Hartley,48205,Other,,49.0,1952
2016,Texas,TX,Haskell,48207,Hillary Clinton,democrat,314.0,1770
2016,Texas,TX,Haskell,48207,Donald Trump,republican,1403.0,1770
2016,Texas,TX,Haskell,48207,Other,,53.0,1770
2016,Texas,TX,Hays,48209,Hillary Clinton,democrat,33224.0,72164
2016,Texas,TX,Hays,48209,Donald Trump,republican,33826.0,72164
2016,Texas,TX,Hays,48209,Other,,5114.0,72164
2016,Texas,TX,Hemphill,48211,Hillary Clinton,democrat,181.0,1695
2016,Texas,TX,Hemphill,48211,Donald Trump,republican,1462.0,1695
2016,Texas,TX,Hemphill,48211,Other,,52.0,1695
2016,Texas,TX,Henderson,48213,Hillary Clinton,democrat,5669.0,30045
2016,Texas,TX,Henderson,48213,Donald Trump,republican,23650.0,30045
2016,Texas,TX,Henderson,48213,Other,,726.0,30045
2016,Texas,TX,Hidalgo,48215,Hillary Clinton,democrat,118809.0,173437
2016,Texas,TX,Hidalgo,48215,Donald Trump,republican,48642.0,173437
2016,Texas,TX,Hidalgo,48215,Other,,5986.0,173437
2016,Texas,TX,Hill,48217,Hillary Clinton,democrat,2547.0,12970
2016,Texas,TX,Hill,48217,Donald Trump,republican,10108.0,12970
2016,Texas,TX,Hill,48217,Other,,315.0,12970
2016,Texas,TX,Hockley,48219,Hillary Clinton,democrat,1260.0,7311
2016,Texas,TX,Hockley,48219,Donald Trump,republican,5809.0,7311
2016,Texas,TX,Hockley,48219,Other,,242.0,7311
2016,Texas,TX,Hood,48221,Hillary Clinton,democrat,4008.0,26262
2016,Texas,TX,Hood,48221,Donald Trump,republican,21382.0,26262
2016,Texas,TX,Hood,48221,Other,,872.0,26262
2016,Texas,TX,Hopkins,48223,Hillary Clinton,democrat,2510.0,13538
2016,Texas,TX,Hopkins,48223,Donald Trump,republican,10707.0,13538
2016,Texas,TX,Hopkins,48223,Other,,321.0,13538
2016,Texas,TX,Houston,48225,Hillary Clinton,democrat,1978.0,8353
2016,Texas,TX,Houston,48225,Donald Trump,republican,6205.0,8353
2016,Texas,TX,Houston,48225,Other,,170.0,8353
2016,Texas,TX,Howard,48227,Hillary Clinton,democrat,1770.0,8723
2016,Texas,TX,Howard,48227,Donald Trump,republican,6637.0,8723
2016,Texas,TX,Howard,48227,Other,,316.0,8723
2016,Texas,TX,Hudspeth,48229,Hillary Clinton,democrat,324.0,871
2016,Texas,TX,Hudspeth,48229,Donald Trump,republican,503.0,871
2016,Texas,TX,Hudspeth,48229,Other,,44.0,871
2016,Texas,TX,Hunt,48231,Hillary Clinton,democrat,6396.0,31554
2016,Texas,TX,Hunt,48231,Donald Trump,republican,23910.0,31554
2016,Texas,TX,Hunt,48231,Other,,1248.0,31554
2016,Texas,TX,Hutchinson,48233,Hillary Clinton,democrat,854.0,8155
2016,Texas,TX,Hutchinson,48233,Donald Trump,republican,7042.0,8155
2016,Texas,TX,Hutchinson,48233,Other,,259.0,8155
2016,Texas,TX,Irion,48235,Hillary Clinton,democrat,90.0,766
2016,Texas,TX,Irion,48235,Donald Trump,republican,660.0,766
2016,Texas,TX,Irion,48235,Other,,16.0,766
2016,Texas,TX,Jack,48237,Hillary Clinton,democrat,314.0,3350
2016,Texas,TX,Jack,48237,Donald Trump,republican,2973.0,3350
2016,Texas,TX,Jack,48237,Other,,63.0,3350
2016,Texas,TX,Jackson,48239,Hillary Clinton,democrat,904.0,5302
2016,Texas,TX,Jackson,48239,Donald Trump,republican,4266.0,5302
2016,Texas,TX,Jackson,48239,Other,,132.0,5302
2016,Texas,TX,Jasper,48241,Hillary Clinton,democrat,2590.0,13419
2016,Texas,TX,Jasper,48241,Donald Trump,republican,10609.0,13419
2016,Texas,TX,Jasper,48241,Other,,220.0,13419
2016,Texas,TX,Jeff Davis,48243,Hillary Clinton,democrat,422.0,1191
2016,Texas,TX,Jeff Davis,48243,Donald Trump,republican,695.0,1191
2016,Texas,TX,Jeff Davis,48243,Other,,74.0,1191
2016,Texas,TX,Jefferson,48245,Hillary Clinton,democrat,42443.0,87618
2016,Texas,TX,Jefferson,48245,Donald Trump,republican,42862.0,87618
2016,Texas,TX,Jefferson,48245,Other,,2313.0,87618
2016,Texas,TX,Jim Hogg,48247,Hillary Clinton,democrat,1635.0,2119
2016,Texas,TX,Jim Hogg,48247,Donald Trump,republican,430.0,2119
2016,Texas,TX,Jim Hogg,48247,Other,,54.0,2119
2016,Texas,TX,Jim Wells,48249,Hillary Clinton,democrat,6694.0,12379
2016,Texas,TX,Jim Wells,48249,Donald Trump,republican,5420.0,12379
2016,Texas,TX,Jim Wells,48249,Other,,265.0,12379
2016,Texas,TX,Johnson,48251,Hillary Clinton,democrat,10988.0,57606
2016,Texas,TX,Johnson,48251,Donald Trump,republican,44382.0,57606
2016,Texas,TX,Johnson,48251,Other,,2236.0,57606
2016,Texas,TX,Jones,48253,Hillary Clinton,democrat,936.0,5960
2016,Texas,TX,Jones,48253,Donald Trump,republican,4819.0,5960
2016,Texas,TX,Jones,48253,Other,,205.0,5960
2016,Texas,TX,Karnes,48255,Hillary Clinton,democrat,1145.0,4198
2016,Texas,TX,Karnes,48255,Donald Trump,republican,2965.0,4198
2016,Texas,TX,Karnes,48255,Other,,88.0,4198
2016,Texas,TX,Kaufman,48257,Hillary Clinton,democrat,10278.0,41265
2016,Texas,TX,Kaufman,48257,Donald Trump,republican,29587.0,41265
2016,Texas,TX,Kaufman,48257,Other,,1400.0,41265
2016,Texas,TX,Kendall,48259,Hillary Clinton,democrat,3643.0,20120
2016,Texas,TX,Kendall,48259,Donald Trump,republican,15700.0,20120
2016,Texas,TX,Kendall,48259,Other,,777.0,20120
2016,Texas,TX,Kenedy,48261,Hillary Clinton,democrat,99.0,186
2016,Texas,TX,Kenedy,48261,Donald Trump,republican,84.0,186
2016,Texas,TX,Kenedy,48261,Other,,3.0,186
2016,Texas,TX,Kent,48263,Hillary Clinton,democrat,59.0,434
2016,Texas,TX,Kent,48263,Donald Trump,republican,360.0,434
2016,Texas,TX,Kent,48263,Other,,15.0,434
2016,Texas,TX,Kerr,48265,Hillary Clinton,democrat,4681.0,23297
2016,Texas,TX,Kerr,48265,Donald Trump,republican,17727.0,23297
2016,Texas,TX,Kerr,48265,Other,,889.0,23297
2016,Texas,TX,Kimble,48267,Hillary Clinton,democrat,206.0,1952
2016,Texas,TX,Kimble,48267,Donald Trump,republican,1697.0,1952
2016,Texas,TX,Kimble,48267,Other,,49.0,1952
2016,Texas,TX,King,48269,Hillary Clinton,democrat,5.0,159
2016,Texas,TX,King,48269,Donald Trump,republican,149.0,159
2016,Texas,TX,King,48269,Other,,5.0,159
2016,Texas,TX,Kinney,48271,Hillary Clinton,democrat,458.0,1430
2016,Texas,TX,Kinney,48271,Donald Trump,republican,936.0,1430
2016,Texas,TX,Kinney,48271,Other,,36.0,1430
2016,Texas,TX,Kleberg,48273,Hillary Clinton,democrat,4716.0,9512
2016,Texas,TX,Kleberg,48273,Donald Trump,republican,4367.0,9512
2016,Texas,TX,Kleberg,48273,Other,,429.0,9512
2016,Texas,TX,Knox,48275,Hillary Clinton,democrat,247.0,1367
2016,Texas,TX,Knox,48275,Donald Trump,republican,1078.0,1367
2016,Texas,TX,Knox,48275,Other,,42.0,1367
2016,Texas,TX,Lamar,48277,Hillary Clinton,democrat,3583.0,18611
2016,Texas,TX,Lamar,48277,Donald Trump,republican,14561.0,18611
2016,Texas,TX,Lamar,48277,Other,,467.0,18611
2016,Texas,TX,Lamb,48279,Hillary Clinton,democrat,771.0,3995
2016,Texas,TX,Lamb,48279,Donald Trump,republican,3111.0,3995
2016,Texas,TX,Lamb,48279,Other,,113.0,3995
2016,Texas,TX,Lampasas,48281,Hillary Clinton,democrat,1483.0,8205
2016,Texas,TX,Lampasas,48281,Donald Trump,republican,6385.0,8205
2016,Texas,TX,Lampasas,48281,Other,,337.0,8205
2016,Texas,TX,La Salle,48283,Hillary Clinton,democrat,1129.0,2059
2016,Texas,TX,La Salle,48283,Donald Trump,republican,872.0,2059
2016,Texas,TX,La Salle,48283,Other,,58.0,2059
2016,Texas,TX,Lavaca,48285,Hillary Clinton,democrat,1170.0,8661
2016,Texas,TX,Lavaca,48285,Donald Trump,republican,7347.0,8661
2016,Texas,TX,Lavaca,48285,Other,,144.0,8661
2016,Texas,TX,Lee,48287,Hillary Clinton,democrat,1372.0,6535
2016,Texas,TX,Lee,48287,Donald Trump,republican,4997.0,6535
2016,Texas,TX,Lee,48287,Other,,166.0,6535
2016,Texas,TX,Leon,48289,Hillary Clinton,democrat,909.0,7439
2016,Texas,TX,Leon,48289,Donald Trump,republican,6391.0,7439
2016,Texas,TX,Leon,48289,Other,,139.0,7439
2016,Texas,TX,Liberty,48291,Hillary Clinton,democrat,4862.0,24267
2016,Texas,TX,Liberty,48291,Donald Trump,republican,18892.0,24267
2016,Texas,TX,Liberty,48291,Other,,513.0,24267
2016,Texas,TX,Limestone,48293,Hillary Clinton,democrat,1778.0,7739
2016,Texas,TX,Limestone,48293,Donald Trump,republican,5796.0,7739
2016,Texas,TX,Limestone,48293,Other,,165.0,7739
2016,Texas,TX,Lipscomb,48295,Hillary Clinton,democrat,135.0,1332
2016,Texas,TX,Lipscomb,48295,Donald Trump,republican,1159.0,1332
2016,Texas,TX,Lipscomb,48295,Other,,38.0,1332
2016,Texas,TX,Live Oak,48297,Hillary Clinton,democrat,742.0,4302
2016,Texas,TX,Live Oak,48297,Donald Trump,republican,3464.0,4302
2016,Texas,TX,Live Oak,48297,Other,,96.0,4302
2016,Texas,TX,Llano,48299,Hillary Clinton,democrat,1825.0,10447
2016,Texas,TX,Llano,48299,Donald Trump,republican,8299.0,10447
2016,Texas,TX,Llano,48299,Other,,323.0,10447
2016,Texas,TX,Loving,48301,Hillary Clinton,democrat,4.0,65
2016,Texas,TX,Loving,48301,Donald Trump,republican,58.0,65
2016,Texas,TX,Loving,48301,Other,,3.0,65
2016,Texas,TX,Lubbock,48303,Hillary Clinton,democrat,28023.0,99013
2016,Texas,TX,Lubbock,48303,Donald Trump,republican,65651.0,99013
2016,Texas,TX,Lubbock,48303,Other,,5339.0,99013
2016,Texas,TX,Lynn,48305,Hillary Clinton,democrat,403.0,2009
2016,Texas,TX,Lynn,48305,Donald Trump,republican,1546.0,2009
2016,Texas,TX,Lynn,48305,Other,,60.0,2009
2016,Texas,TX,McCulloch,48307,Hillary Clinton,democrat,482.0,3103
2016,Texas,TX,McCulloch,48307,Donald Trump,republican,2552.0,3103
2016,Texas,TX,McCulloch,48307,Other,,69.0,3103
2016,Texas,TX,McLennan,48309,Hillary Clinton,democrat,27063.0,79075
2016,Texas,TX,McLennan,48309,Donald Trump,republican,48260.0,79075
2016,Texas,TX,McLennan,48309,Other,,3752.0,79075
2016,Texas,TX,McMullen,48311,Hillary Clinton,democrat,40.0,499
2016,Texas,TX,McMullen,48311,Donald Trump,republican,454.0,499
2016,Texas,TX,McMullen,48311,Other,,5.0,499
2016,Texas,TX,Madison,48313,Hillary Clinton,democrat,881.0,4289
2016,Texas,TX,Madison,48313,Donald Trump,republican,3351.0,4289
2016,Texas,TX,Madison,48313,Other,,57.0,4289
2016,Texas,TX,Marion,48315,Hillary Clinton,democrat,1165.0,4238
2016,Texas,TX,Marion,48315,Donald Trump,republican,2983.0,4238
2016,Texas,TX,Marion,48315,Other,,90.0,4238
2016,Texas,TX,Martin,48317,Hillary Clinton,democrat,266.0,1762
2016,Texas,TX,Martin,48317,Donald Trump,republican,1455.0,1762
2016,Texas,TX,Martin,48317,Other,,41.0,1762
2016,Texas,TX,Mason,48319,Hillary Clinton,democrat,354.0,2057
2016,Texas,TX,Mason,48319,Donald Trump,republican,1656.0,2057
2016,Texas,TX,Mason,48319,Other,,47.0,2057
2016,Texas,TX,Matagorda,48321,Hillary Clinton,democrat,3500.0,12196
2016,Texas,TX,Matagorda,48321,Donald Trump,republican,8366.0,12196
2016,Texas,TX,Matagorda,48321,Other,,330.0,12196
2016,Texas,TX,Maverick,48323,Hillary Clinton,democrat,10397.0,13588
2016,Texas,TX,Maverick,48323,Donald Trump,republican,2816.0,13588
2016,Texas,TX,Maverick,48323,Other,,375.0,13588
2016,Texas,TX,Medina,48325,Hillary Clinton,democrat,4634.0,17246
2016,Texas,TX,Medina,48325,Donald Trump,republican,12085.0,17246
2016,Texas,TX,Medina,48325,Other,,527.0,17246
2016,Texas,TX,Menard,48327,Hillary Clinton,democrat,154.0,864
2016,Texas,TX,Menard,48327,Donald Trump,republican,682.0,864
2016,Texas,TX,Menard,48327,Other,,28.0,864
2016,Texas,TX,Midland,48329,Hillary Clinton,democrat,10025.0,49212
2016,Texas,TX,Midland,48329,Donald Trump,republican,36973.0,49212
2016,Texas,TX,Midland,48329,Other,,2214.0,49212
2016,Texas,TX,Milam,48331,Hillary Clinton,democrat,2051.0,8664
2016,Texas,TX,Milam,48331,Donald Trump,republican,6364.0,8664
2016,Texas,TX,Milam,48331,Other,,249.0,8664
